,Fecha,Hora,AE_kWh
9171,18/07/2021,4,0.224
9172,18/07/2021,5,0.223
9173,18/07/2021,6,0.261
9174,18/07/2021,7,0.24
9175,18/07/2021,8,0.221
9176,18/07/2021,9,0.218
9177,18/07/2021,10,0.224
9178,18/07/2021,11,0.414
9179,18/07/2021,12,0.237
9180,18/07/2021,13,0.32
9181,18/07/2021,14,0.283
9182,18/07/2021,15,0.282
9183,18/07/2021,16,0.737
9184,18/07/2021,17,0.502
9185,18/07/2021,18,0.302
9186,18/07/2021,19,0.295
9187,18/07/2021,20,0.206
9188,18/07/2021,21,0.497
9189,18/07/2021,22,0.568
9190,18/07/2021,23,0.388
9191,18/07/2021,24,0.26
9192,19/07/2021,1,0.235
9193,19/07/2021,2,0.221
9194,19/07/2021,3,0.226
9195,19/07/2021,4,0.22
9196,19/07/2021,5,0.67
9197,19/07/2021,6,0.402
9198,19/07/2021,7,0.233
9199,19/07/2021,8,0.404
9200,19/07/2021,9,0.209
9201,19/07/2021,10,0.213
9202,19/07/2021,11,0.27
9203,19/07/2021,12,0.29
9204,19/07/2021,13,0.264
9205,19/07/2021,14,0.29
9206,19/07/2021,15,0.476
9207,19/07/2021,16,0.627
9208,19/07/2021,17,0.416
9209,19/07/2021,18,0.359
9210,19/07/2021,19,0.229
9211,19/07/2021,20,0.205
9212,19/07/2021,21,0.211
9213,19/07/2021,22,0.238
9214,19/07/2021,23,0.246
9215,19/07/2021,24,0.304
9216,20/07/2021,1,0.295
9217,20/07/2021,2,0.234
9218,20/07/2021,3,0.222
9219,20/07/2021,4,0.22
9220,20/07/2021,5,0.221
9221,20/07/2021,6,0.215
9222,20/07/2021,7,0.22
9223,20/07/2021,8,0.391
9224,20/07/2021,9,0.21
9225,20/07/2021,10,0.209
9226,20/07/2021,11,0.21
9227,20/07/2021,12,0.216
9228,20/07/2021,13,0.322
9229,20/07/2021,14,0.312
9230,20/07/2021,15,0.386
9231,20/07/2021,16,1.27
9232,20/07/2021,17,0.331
9233,20/07/2021,18,0.323
9234,20/07/2021,19,0.511
9235,20/07/2021,20,0.44
9236,20/07/2021,21,0.25
9237,20/07/2021,22,0.45
9238,20/07/2021,23,0.382
9239,20/07/2021,24,0.263
9240,21/07/2021,1,0.248
9241,21/07/2021,2,0.242
9242,21/07/2021,3,0.224
9243,21/07/2021,4,0.23
9244,21/07/2021,5,0.222
9245,21/07/2021,6,0.218
9246,21/07/2021,7,0.217
9247,21/07/2021,8,0.416
9248,21/07/2021,9,0.213
9249,21/07/2021,10,0.216
9250,21/07/2021,11,0.213
9251,21/07/2021,12,0.267
9252,21/07/2021,13,0.241
9253,21/07/2021,14,0.32
9254,21/07/2021,15,0.648
9255,21/07/2021,16,0.504
9256,21/07/2021,17,0.213
9257,21/07/2021,18,0.22
9258,21/07/2021,19,0.281
9259,21/07/2021,20,0.328
9260,21/07/2021,21,0.313
9261,21/07/2021,22,0.296
9262,21/07/2021,23,0.318
9263,21/07/2021,24,0.327
9264,22/07/2021,1,0.257
9265,22/07/2021,2,0.212
9266,22/07/2021,3,0.265
9267,22/07/2021,4,0.231
9268,22/07/2021,5,0.724
9269,22/07/2021,6,0.435
9270,22/07/2021,7,0.355
9271,22/07/2021,8,0.398
9272,22/07/2021,9,0.204
9273,22/07/2021,10,0.209
9274,22/07/2021,11,0.258
9275,22/07/2021,12,0.248
9276,22/07/2021,13,0.209
9277,22/07/2021,14,0.203
9278,22/07/2021,15,0.204
9279,22/07/2021,16,0.366
9280,22/07/2021,17,0.305
9281,22/07/2021,18,0.261
9282,22/07/2021,19,0.209
9283,22/07/2021,20,0.216
9284,22/07/2021,21,0.207
9285,22/07/2021,22,0.294
9286,22/07/2021,23,0.439
9287,22/07/2021,24,0.357
9288,23/07/2021,1,0.268
9289,23/07/2021,2,0.225
9290,23/07/2021,3,0.219
9291,23/07/2021,4,0.228
9292,23/07/2021,5,0.257
9293,23/07/2021,6,0.216
9294,23/07/2021,7,0.22
9295,23/07/2021,8,0.393
9296,23/07/2021,9,0.21
9297,23/07/2021,10,0.218
9298,23/07/2021,11,0.213
9299,23/07/2021,12,0.249
9300,23/07/2021,13,0.336
9301,23/07/2021,14,0.317
9302,23/07/2021,15,0.278
9303,23/07/2021,16,1.228
9304,23/07/2021,17,0.39
9305,23/07/2021,18,0.284
9306,23/07/2021,19,0.248
9307,23/07/2021,20,0.294
9308,23/07/2021,21,0.285
9309,23/07/2021,22,0.277
9310,23/07/2021,23,0.309
9311,23/07/2021,24,0.316
9312,24/07/2021,1,0.311
9313,24/07/2021,2,0.249
9314,24/07/2021,3,0.217
9315,24/07/2021,4,0.218
9316,24/07/2021,5,0.216
9317,24/07/2021,6,0.209
9318,24/07/2021,7,0.207
9319,24/07/2021,8,0.21
9320,24/07/2021,9,0.251
9321,24/07/2021,10,0.232
9322,24/07/2021,11,0.209
9323,24/07/2021,12,0.367
9324,24/07/2021,13,0.206
9325,24/07/2021,14,0.207
9326,24/07/2021,15,0.202
9327,24/07/2021,16,0.204
9328,24/07/2021,17,0.202
9329,24/07/2021,18,0.203
9330,24/07/2021,19,0.204
9331,24/07/2021,20,0.203
9332,24/07/2021,21,0.202
9333,24/07/2021,22,0.207
9334,24/07/2021,23,0.206
9335,24/07/2021,24,0.263
9336,25/07/2021,1,0.32
9337,25/07/2021,2,0.281
9338,25/07/2021,3,0.211
9339,25/07/2021,4,0.218
9340,25/07/2021,5,0.215
9341,25/07/2021,6,0.246
9342,25/07/2021,7,0.212
9343,25/07/2021,8,0.207
9344,25/07/2021,9,0.204
9345,25/07/2021,10,0.208
9346,25/07/2021,11,0.203
9347,25/07/2021,12,0.201
9348,25/07/2021,13,0.223
9349,25/07/2021,14,0.832
9350,25/07/2021,15,0.226
9351,25/07/2021,16,0.306
9352,25/07/2021,17,0.285
9353,25/07/2021,18,0.229
9354,25/07/2021,19,0.206
9355,25/07/2021,20,0.254
9356,25/07/2021,21,0.224
9357,25/07/2021,22,0.547
9358,25/07/2021,23,0.437
9359,25/07/2021,24,0.294
9360,26/07/2021,1,0.281
9361,26/07/2021,2,0.215
9362,26/07/2021,3,0.216
9363,26/07/2021,4,0.222
9364,26/07/2021,5,0.218
9365,26/07/2021,6,0.216
9366,26/07/2021,7,0.218
9367,26/07/2021,8,0.375
9368,26/07/2021,9,0.207
9369,26/07/2021,10,0.206
9370,26/07/2021,11,0.207
9371,26/07/2021,12,0.381
9372,26/07/2021,13,0.232
9373,26/07/2021,14,0.213
9374,26/07/2021,15,0.217
9375,26/07/2021,16,0.356
9376,26/07/2021,17,0.33
9377,26/07/2021,18,0.334
9378,26/07/2021,19,0.33
9379,26/07/2021,20,0.314
9380,26/07/2021,21,0.481
9381,26/07/2021,22,0.52
9382,26/07/2021,23,0.342
9383,26/07/2021,24,0.334
9384,27/07/2021,1,0.323
9385,27/07/2021,2,0.272
9386,27/07/2021,3,0.216
9387,27/07/2021,4,0.22
9388,27/07/2021,5,0.859
9389,27/07/2021,6,0.234
9390,27/07/2021,7,0.22
9391,27/07/2021,8,0.354
9392,27/07/2021,9,0.201
9393,27/07/2021,10,0.205
9394,27/07/2021,11,0.21
9395,27/07/2021,12,0.231
9396,27/07/2021,13,0.324
9397,27/07/2021,14,0.203
9398,27/07/2021,15,1.075
9399,27/07/2021,16,0.219
9400,27/07/2021,17,0.207
9401,27/07/2021,18,0.27
9402,27/07/2021,19,0.322
9403,27/07/2021,20,0.293
9404,27/07/2021,21,0.31
9405,27/07/2021,22,0.285
9406,27/07/2021,23,0.292
9407,27/07/2021,24,0.327
9408,28/07/2021,1,0.226
9409,28/07/2021,2,0.21
9410,28/07/2021,3,0.21
9411,28/07/2021,4,0.213
9412,28/07/2021,5,0.21
9413,28/07/2021,6,0.209
9414,28/07/2021,7,0.208
9415,28/07/2021,8,0.386
9416,28/07/2021,9,0.202
9417,28/07/2021,10,0.2
9418,28/07/2021,11,0.245
9419,28/07/2021,12,0.281
9420,28/07/2021,13,0.266
9421,28/07/2021,14,0.24
9422,28/07/2021,15,0.369
9423,28/07/2021,16,0.532
9424,28/07/2021,17,0.26
9425,28/07/2021,18,0.292
9426,28/07/2021,19,0.291
9427,28/07/2021,20,0.299
9428,28/07/2021,21,0.531
9429,28/07/2021,22,0.442
9430,28/07/2021,23,0.224
9431,28/07/2021,24,0.233
9432,29/07/2021,1,0.23
9433,29/07/2021,2,0.217
9434,29/07/2021,3,0.215
9435,29/07/2021,4,0.215
9436,29/07/2021,5,0.221
9437,29/07/2021,6,0.255
9438,29/07/2021,7,0.259
9439,29/07/2021,8,0.427
9440,29/07/2021,9,0.222
9441,29/07/2021,10,0.205
9442,29/07/2021,11,0.248
9443,29/07/2021,12,0.21
9444,29/07/2021,13,0.206
9445,29/07/2021,14,0.206
9446,29/07/2021,15,0.2
9447,29/07/2021,16,0.33
9448,29/07/2021,17,0.262
9449,29/07/2021,18,0.208
9450,29/07/2021,19,0.209
9451,29/07/2021,20,0.2
9452,29/07/2021,21,0.222
9453,29/07/2021,22,0.278
9454,29/07/2021,23,0.278
9455,29/07/2021,24,0.285
9456,30/07/2021,1,0.255
9457,30/07/2021,2,0.213
9458,30/07/2021,3,0.205
9459,30/07/2021,4,0.214
9460,30/07/2021,5,0.209
9461,30/07/2021,6,0.833
9462,30/07/2021,7,0.452
9463,30/07/2021,8,0.405
9464,30/07/2021,9,0.2
9465,30/07/2021,10,0.2
9466,30/07/2021,11,0.249
9467,30/07/2021,12,0.262
9468,30/07/2021,13,0.202
9469,30/07/2021,14,0.448
9470,30/07/2021,15,0.515
9471,30/07/2021,16,0.574
9472,30/07/2021,17,0.298
9473,30/07/2021,18,0.376
9474,30/07/2021,19,0.543
9475,30/07/2021,20,0.266
9476,30/07/2021,21,0.215
9477,30/07/2021,22,0.218
9478,30/07/2021,23,0.221
9479,30/07/2021,24,0.268
9480,31/07/2021,1,0.241
9481,31/07/2021,2,0.232
9482,31/07/2021,3,0.218
9483,31/07/2021,4,0.228
9484,31/07/2021,5,0.217
9485,31/07/2021,6,0.216
9486,31/07/2021,7,0.215
9487,31/07/2021,8,0.257
9488,31/07/2021,9,0.217
9489,31/07/2021,10,0.21
9490,31/07/2021,11,0.214
9491,31/07/2021,12,0.433
9492,31/07/2021,13,0.215
9493,31/07/2021,14,0.21
9494,31/07/2021,15,0.246
9495,31/07/2021,16,1.153
9496,31/07/2021,17,0.907
9497,31/07/2021,18,0.718
9498,31/07/2021,19,0.319
9499,31/07/2021,20,0.318
9500,31/07/2021,21,0.594
9501,31/07/2021,22,0.501
9502,31/07/2021,23,0.306
9503,31/07/2021,24,0.274
9504,01/08/2021,1,0.231
9505,01/08/2021,2,0.228
9506,01/08/2021,3,0.22
9507,01/08/2021,4,0.216
9508,01/08/2021,5,0.215
9509,01/08/2021,6,0.215
9510,01/08/2021,7,0.213
9511,01/08/2021,8,0.433
9512,01/08/2021,9,0.341
9513,01/08/2021,10,0.487
9514,01/08/2021,11,0.451
9515,01/08/2021,12,0.945
9516,01/08/2021,13,0.75
9517,01/08/2021,14,1.301
9518,01/08/2021,15,0.255
9519,01/08/2021,16,0.249
9520,01/08/2021,17,0.209
9521,01/08/2021,18,0.24
9522,01/08/2021,19,0.269
9523,01/08/2021,20,0.288
9524,01/08/2021,21,0.291
9525,01/08/2021,22,0.273
9526,01/08/2021,23,0.243
9527,01/08/2021,24,0.232
9528,02/08/2021,1,0.218
9529,02/08/2021,2,0.215
9530,02/08/2021,3,0.215
9531,02/08/2021,4,0.27
9532,02/08/2021,5,0.219
9533,02/08/2021,6,0.216
9534,02/08/2021,7,0.215
9535,02/08/2021,8,0.387
9536,02/08/2021,9,0.206
9537,02/08/2021,10,0.207
9538,02/08/2021,11,0.208
9539,02/08/2021,12,0.214
9540,02/08/2021,13,0.206
9541,02/08/2021,14,0.21
9542,02/08/2021,15,0.354
9543,02/08/2021,16,0.594
9544,02/08/2021,17,0.285
9545,02/08/2021,18,0.289
9546,02/08/2021,19,0.271
9547,02/08/2021,20,0.412
9548,02/08/2021,21,0.41
9549,02/08/2021,22,0.389
9550,02/08/2021,23,0.33
9551,02/08/2021,24,0.216
9552,03/08/2021,1,0.227
9553,03/08/2021,2,0.216
9554,03/08/2021,3,0.213
9555,03/08/2021,4,0.215
9556,03/08/2021,5,0.213
9557,03/08/2021,6,0.215
9558,03/08/2021,7,0.21
9559,03/08/2021,8,0.434
9560,03/08/2021,9,0.235
9561,03/08/2021,10,0.209
9562,03/08/2021,11,0.256
9563,03/08/2021,12,0.218
9564,03/08/2021,13,0.21
9565,03/08/2021,14,0.204
9566,03/08/2021,15,0.214
9567,03/08/2021,16,0.206
9568,03/08/2021,17,0.202
9569,03/08/2021,18,0.204
9570,03/08/2021,19,0.208
9571,03/08/2021,20,0.204
9572,03/08/2021,21,0.199
9573,03/08/2021,22,0.21
9574,03/08/2021,23,0.373
9575,03/08/2021,24,0.298
9576,04/08/2021,1,0.246
9577,04/08/2021,2,0.225
9578,04/08/2021,3,0.217
9579,04/08/2021,4,0.232
9580,04/08/2021,5,0.254
9581,04/08/2021,6,0.218
9582,04/08/2021,7,0.216
9583,04/08/2021,8,0.399
9584,04/08/2021,9,0.206
9585,04/08/2021,10,0.208
9586,04/08/2021,11,0.203
9587,04/08/2021,12,0.213
9588,04/08/2021,13,0.21
9589,04/08/2021,14,0.209
9590,04/08/2021,15,0.473
9591,04/08/2021,16,0.501
9592,04/08/2021,17,0.22
9593,04/08/2021,18,0.22
9594,04/08/2021,19,0.209
9595,04/08/2021,20,0.326
9596,04/08/2021,21,0.425
9597,04/08/2021,22,0.242
9598,04/08/2021,23,0.279
9599,04/08/2021,24,0.24
9600,05/08/2021,1,0.232
9601,05/08/2021,2,0.223
9602,05/08/2021,3,0.222
9603,05/08/2021,4,0.304
9604,05/08/2021,5,0.806
9605,05/08/2021,6,0.305
9606,05/08/2021,7,0.293
9607,05/08/2021,8,0.433
9608,05/08/2021,9,0.211
9609,05/08/2021,10,0.206
9610,05/08/2021,11,0.249
9611,05/08/2021,12,0.227
9612,05/08/2021,13,0.209
9613,05/08/2021,14,0.208
9614,05/08/2021,15,0.217
9615,05/08/2021,16,1.218
9616,05/08/2021,17,0.296
9617,05/08/2021,18,0.29
9618,05/08/2021,19,0.331
9619,05/08/2021,20,0.296
9620,05/08/2021,21,0.228
9621,05/08/2021,22,0.264
9622,05/08/2021,23,0.325
9623,05/08/2021,24,0.226
9624,06/08/2021,1,0.24
9625,06/08/2021,2,0.233
9626,06/08/2021,3,0.229
9627,06/08/2021,4,0.222
9628,06/08/2021,5,0.219
9629,06/08/2021,6,0.217
9630,06/08/2021,7,0.219
9631,06/08/2021,8,0.361
9632,06/08/2021,9,0.297
9633,06/08/2021,10,0.312
9634,06/08/2021,11,0.229
9635,06/08/2021,12,0.207
9636,06/08/2021,13,0.214
9637,06/08/2021,14,0.211
9638,06/08/2021,15,0.584
9639,06/08/2021,16,0.309
9640,06/08/2021,17,0.325
9641,06/08/2021,18,0.318
9642,06/08/2021,19,0.316
9643,06/08/2021,20,0.314
9644,06/08/2021,21,0.356
9645,06/08/2021,22,0.551
9646,06/08/2021,23,0.379
9647,06/08/2021,24,0.327
9648,07/08/2021,1,0.251
9649,07/08/2021,2,0.227
9650,07/08/2021,3,0.221
9651,07/08/2021,4,0.212
9652,07/08/2021,5,0.209
9653,07/08/2021,6,0.216
9654,07/08/2021,7,0.208
9655,07/08/2021,8,0.204
9656,07/08/2021,9,0.199
9657,07/08/2021,10,0.2
9658,07/08/2021,11,0.358
9659,07/08/2021,12,0.293
9660,07/08/2021,13,0.272
9661,07/08/2021,14,0.254
9662,07/08/2021,15,0.206
9663,07/08/2021,16,0.206
9664,07/08/2021,17,0.2
9665,07/08/2021,18,0.205
9666,07/08/2021,19,0.2
9667,07/08/2021,20,0.202
9668,07/08/2021,21,0.202
9669,07/08/2021,22,0.237
9670,07/08/2021,23,0.278
9671,07/08/2021,24,0.323
9672,08/08/2021,1,0.226
9673,08/08/2021,2,0.215
9674,08/08/2021,3,0.212
9675,08/08/2021,4,0.217
9676,08/08/2021,5,0.217
9677,08/08/2021,6,0.211
9678,08/08/2021,7,0.22
9679,08/08/2021,8,0.479
9680,08/08/2021,9,0.251
9681,08/08/2021,10,0.208
9682,08/08/2021,11,0.208
9683,08/08/2021,12,0.201
9684,08/08/2021,13,0.448
9685,08/08/2021,14,0.557
9686,08/08/2021,15,1.045
9687,08/08/2021,16,0.297
9688,08/08/2021,17,0.934
9689,08/08/2021,18,0.305
9690,08/08/2021,19,0.51
9691,08/08/2021,20,0.282
9692,08/08/2021,21,0.279
9693,08/08/2021,22,0.291
9694,08/08/2021,23,0.332
9695,08/08/2021,24,0.222
9696,09/08/2021,1,0.231
9697,09/08/2021,2,0.221
9698,09/08/2021,3,0.213
9699,09/08/2021,4,0.217
9700,09/08/2021,5,0.215
9701,09/08/2021,6,0.213
9702,09/08/2021,7,0.213
9703,09/08/2021,8,0.396
9704,09/08/2021,9,0.204
9705,09/08/2021,10,0.2
9706,09/08/2021,11,0.211
9707,09/08/2021,12,0.212
9708,09/08/2021,13,0.306
9709,09/08/2021,14,0.314
9710,09/08/2021,15,0.54
9711,09/08/2021,16,0.751
9712,09/08/2021,17,0.324
9713,09/08/2021,18,0.316
9714,09/08/2021,19,0.276
9715,09/08/2021,20,0.293
9716,09/08/2021,21,0.443
9717,09/08/2021,22,0.389
9718,09/08/2021,23,0.28
9719,09/08/2021,24,0.319
9720,10/08/2021,1,0.297
9721,10/08/2021,2,0.224
9722,10/08/2021,3,0.217
9723,10/08/2021,4,0.218
9724,10/08/2021,5,0.266
9725,10/08/2021,6,0.234
9726,10/08/2021,7,0.217
9727,10/08/2021,8,0.39
9728,10/08/2021,9,0.21
9729,10/08/2021,10,0.204
9730,10/08/2021,11,0.206
9731,10/08/2021,12,0.214
9732,10/08/2021,13,0.275
9733,10/08/2021,14,0.301
9734,10/08/2021,15,0.464
9735,10/08/2021,16,1.342
9736,10/08/2021,17,0.216
9737,10/08/2021,18,0.208
9738,10/08/2021,19,0.208
9739,10/08/2021,20,0.208
9740,10/08/2021,21,0.208
9741,10/08/2021,22,0.214
9742,10/08/2021,23,0.242
9743,10/08/2021,24,0.274
9744,11/08/2021,1,0.239
9745,11/08/2021,2,0.232
9746,11/08/2021,3,0.222
9747,11/08/2021,4,0.222
9748,11/08/2021,5,0.224
9749,11/08/2021,6,0.221
9750,11/08/2021,7,0.217
9751,11/08/2021,8,0.405
9752,11/08/2021,9,0.211
9753,11/08/2021,10,0.206
9754,11/08/2021,11,0.259
9755,11/08/2021,12,0.236
9756,11/08/2021,13,0.272
9757,11/08/2021,14,0.283
9758,11/08/2021,15,0.554
9759,11/08/2021,16,0.224
9760,11/08/2021,17,0.225
9761,11/08/2021,18,0.287
9762,11/08/2021,19,0.309
9763,11/08/2021,20,0.453
9764,11/08/2021,21,0.405
9765,11/08/2021,22,0.28
9766,11/08/2021,23,0.408
9767,11/08/2021,24,0.368
9768,12/08/2021,1,0.304
9769,12/08/2021,2,0.227
9770,12/08/2021,3,0.227
9771,12/08/2021,4,0.318
9772,12/08/2021,5,0.785
9773,12/08/2021,6,0.3
9774,12/08/2021,7,0.301
9775,12/08/2021,8,0.476
9776,12/08/2021,9,0.211
9777,12/08/2021,10,0.208
9778,12/08/2021,11,0.211
9779,12/08/2021,12,0.261
9780,12/08/2021,13,0.31
9781,12/08/2021,14,0.827
9782,12/08/2021,15,0.39
9783,12/08/2021,16,0.308
9784,12/08/2021,17,0.305
9785,12/08/2021,18,0.26
9786,12/08/2021,19,0.209
9787,12/08/2021,20,0.208
9788,12/08/2021,21,0.21
9789,12/08/2021,22,0.3
9790,12/08/2021,23,0.303
9791,12/08/2021,24,0.307
9792,13/08/2021,1,0.264
9793,13/08/2021,2,0.227
9794,13/08/2021,3,0.221
9795,13/08/2021,4,0.222
9796,13/08/2021,5,0.222
9797,13/08/2021,6,0.219
9798,13/08/2021,7,0.218
9799,13/08/2021,8,0.409
9800,13/08/2021,9,0.264
9801,13/08/2021,10,0.212
9802,13/08/2021,11,0.213
9803,13/08/2021,12,0.268
9804,13/08/2021,13,0.21
9805,13/08/2021,14,0.219
9806,13/08/2021,15,0.937
9807,13/08/2021,16,1.063
9808,13/08/2021,17,0.336
9809,13/08/2021,18,0.331
9810,13/08/2021,19,0.334
9811,13/08/2021,20,0.328
9812,13/08/2021,21,0.461
9813,13/08/2021,22,0.537
9814,13/08/2021,23,0.355
9815,13/08/2021,24,0.303
9816,14/08/2021,1,0.288
9817,14/08/2021,2,0.245
9818,14/08/2021,3,0.24
9819,14/08/2021,4,0.233
9820,14/08/2021,5,0.89
9821,14/08/2021,6,0.261
9822,14/08/2021,7,0.243
9823,14/08/2021,8,0.224
9824,14/08/2021,9,0.21
9825,14/08/2021,10,0.218
9826,14/08/2021,11,0.433
9827,14/08/2021,12,0.229
9828,14/08/2021,13,0.217
9829,14/08/2021,14,0.217
9830,14/08/2021,15,0.212
9831,14/08/2021,16,0.212
9832,14/08/2021,17,0.207
9833,14/08/2021,18,0.216
9834,14/08/2021,19,0.246
9835,14/08/2021,20,0.234
9836,14/08/2021,21,0.286
9837,14/08/2021,22,0.315
9838,14/08/2021,23,0.317
9839,14/08/2021,24,0.379
9840,15/08/2021,1,0.337
9841,15/08/2021,2,0.249
9842,15/08/2021,3,0.221
9843,15/08/2021,4,0.224
9844,15/08/2021,5,0.216
9845,15/08/2021,6,0.214
9846,15/08/2021,7,0.221
9847,15/08/2021,8,0.211
9848,15/08/2021,9,0.201
9849,15/08/2021,10,0.202
9850,15/08/2021,11,0.212
9851,15/08/2021,12,0.202
9852,15/08/2021,13,0.512
9853,15/08/2021,14,0.507
9854,15/08/2021,15,0.888
9855,15/08/2021,16,0.981
9856,15/08/2021,17,1.411
9857,15/08/2021,18,0.409
9858,15/08/2021,19,0.343
9859,15/08/2021,20,0.228
9860,15/08/2021,21,0.205
9861,15/08/2021,22,0.212
9862,15/08/2021,23,0.279
9863,15/08/2021,24,0.335
9864,16/08/2021,1,0.346
9865,16/08/2021,2,0.247
9866,16/08/2021,3,0.224
9867,16/08/2021,4,0.233
9868,16/08/2021,5,0.222
9869,16/08/2021,6,0.227
9870,16/08/2021,7,0.222
9871,16/08/2021,8,0.351
9872,16/08/2021,9,0.309
9873,16/08/2021,10,0.416
9874,16/08/2021,11,0.292
9875,16/08/2021,12,0.288
9876,16/08/2021,13,0.285
9877,16/08/2021,14,0.518
9878,16/08/2021,15,0.758
9879,16/08/2021,16,0.301
9880,16/08/2021,17,0.317
9881,16/08/2021,18,0.305
9882,16/08/2021,19,0.3
9883,16/08/2021,20,0.323
9884,16/08/2021,21,0.313
9885,16/08/2021,22,0.951
9886,16/08/2021,23,0.293
9887,16/08/2021,24,0.341
9888,17/08/2021,1,0.261
9889,17/08/2021,2,0.232
9890,17/08/2021,3,0.23
9891,17/08/2021,4,0.22
9892,17/08/2021,5,0.266
9893,17/08/2021,6,0.238
9894,17/08/2021,7,0.216
9895,17/08/2021,8,0.387
9896,17/08/2021,9,0.208
9897,17/08/2021,10,0.212
9898,17/08/2021,11,0.207
9899,17/08/2021,12,0.25
9900,17/08/2021,13,0.246
9901,17/08/2021,14,0.295
9902,17/08/2021,15,0.282
9903,17/08/2021,16,0.468
9904,17/08/2021,17,0.336
9905,17/08/2021,18,0.317
9906,17/08/2021,19,0.308
9907,17/08/2021,20,0.298
9908,17/08/2021,21,0.279
9909,17/08/2021,22,0.29
9910,17/08/2021,23,0.299
9911,17/08/2021,24,0.304
9912,18/08/2021,1,0.245
9913,18/08/2021,2,0.233
9914,18/08/2021,3,0.222
9915,18/08/2021,4,0.23
9916,18/08/2021,5,0.797
9917,18/08/2021,6,0.293
9918,18/08/2021,7,0.231
9919,18/08/2021,8,0.415
9920,18/08/2021,9,0.209
9921,18/08/2021,10,0.216
9922,18/08/2021,11,0.424
9923,18/08/2021,12,0.312
9924,18/08/2021,13,0.638
9925,18/08/2021,14,0.309
9926,18/08/2021,15,1.289
9927,18/08/2021,16,0.414
9928,18/08/2021,17,0.29
9929,18/08/2021,18,0.314
9930,18/08/2021,19,0.316
9931,18/08/2021,20,0.387
9932,18/08/2021,21,0.404
9933,18/08/2021,22,0.332
9934,18/08/2021,23,0.328
9935,18/08/2021,24,0.32
9936,19/08/2021,1,0.278
9937,19/08/2021,2,0.257
9938,19/08/2021,3,0.255
9939,19/08/2021,4,0.246
9940,19/08/2021,5,0.252
9941,19/08/2021,6,0.743
9942,19/08/2021,7,0.367
9943,19/08/2021,8,0.533
9944,19/08/2021,9,0.264
9945,19/08/2021,10,0.238
9946,19/08/2021,11,0.303
9947,19/08/2021,12,0.332
9948,19/08/2021,13,0.331
9949,19/08/2021,14,0.314
9950,19/08/2021,15,0.536
9951,19/08/2021,16,0.866
9952,19/08/2021,17,0.356
9953,19/08/2021,18,0.34
9954,19/08/2021,19,0.325
9955,19/08/2021,20,0.367
9956,19/08/2021,21,0.405
9957,19/08/2021,22,0.527
9958,19/08/2021,23,0.292
9959,19/08/2021,24,0.254
9960,20/08/2021,1,0.244
9961,20/08/2021,2,0.24
9962,20/08/2021,3,0.23
9963,20/08/2021,4,0.239
9964,20/08/2021,5,0.229
9965,20/08/2021,6,0.234
9966,20/08/2021,7,0.229
9967,20/08/2021,8,0.451
9968,20/08/2021,9,0.221
9969,20/08/2021,10,0.217
9970,20/08/2021,11,0.269
9971,20/08/2021,12,0.285
9972,20/08/2021,13,0.287
9973,20/08/2021,14,0.213
9974,20/08/2021,15,0.358
9975,20/08/2021,16,0.367
9976,20/08/2021,17,0.306
9977,20/08/2021,18,0.318
9978,20/08/2021,19,0.31
9979,20/08/2021,20,0.244
9980,20/08/2021,21,0.231
9981,20/08/2021,22,0.327
9982,20/08/2021,23,0.303
9983,20/08/2021,24,0.257
9984,21/08/2021,1,0.245
9985,21/08/2021,2,0.25
9986,21/08/2021,3,0.238
9987,21/08/2021,4,0.236
9988,21/08/2021,5,0.277
9989,21/08/2021,6,0.828
9990,21/08/2021,7,0.264
9991,21/08/2021,8,0.285
9992,21/08/2021,9,0.267
9993,21/08/2021,10,0.617
9994,21/08/2021,11,0.718
9995,21/08/2021,12,0.395
9996,21/08/2021,13,0.252
9997,21/08/2021,14,0.214
9998,21/08/2021,15,0.208
9999,21/08/2021,16,0.212
10000,21/08/2021,17,0.21
10001,21/08/2021,18,0.209
10002,21/08/2021,19,0.213
10003,21/08/2021,20,0.247
10004,21/08/2021,21,0.306
10005,21/08/2021,22,0.312
10006,21/08/2021,23,0.331
10007,21/08/2021,24,0.351
10008,22/08/2021,1,0.284
10009,22/08/2021,2,0.243
10010,22/08/2021,3,0.239
10011,22/08/2021,4,0.232
10012,22/08/2021,5,0.232
10013,22/08/2021,6,0.233
10014,22/08/2021,7,0.229
10015,22/08/2021,8,0.337
10016,22/08/2021,9,0.384
10017,22/08/2021,10,0.308
10018,22/08/2021,11,0.225
10019,22/08/2021,12,0.224
10020,22/08/2021,13,0.277
10021,22/08/2021,14,0.234
10022,22/08/2021,15,0.881
10023,22/08/2021,16,0.31
10024,22/08/2021,17,0.308
10025,22/08/2021,18,0.308
10026,22/08/2021,19,0.261
10027,22/08/2021,20,0.223
10028,22/08/2021,21,0.398
10029,22/08/2021,22,0.374
10030,22/08/2021,23,0.298
10031,22/08/2021,24,0.251
10032,23/08/2021,1,0.224
10033,23/08/2021,2,0.224
10034,23/08/2021,3,0.217
10035,23/08/2021,4,0.228
10036,23/08/2021,5,0.218
10037,23/08/2021,6,0.216
10038,23/08/2021,7,0.216
10039,23/08/2021,8,0.39
10040,23/08/2021,9,0.229
10041,23/08/2021,10,0.212
10042,23/08/2021,11,0.212
10043,23/08/2021,12,0.205
