CUPS;Fecha;Hora;AE_kWh;AS_KWh;AE_AUTOCONS_kWh;REAL/ESTIMADO
ES0031607230862002QQ0F;19/07/2020;13;1,356;;;R
ES0031607230862002QQ0F;19/07/2020;14;1,081;;;R
ES0031607230862002QQ0F;19/07/2020;15;0,371;;;R
ES0031607230862002QQ0F;19/07/2020;16;1,133;;;R
ES0031607230862002QQ0F;19/07/2020;17;0,384;;;R
ES0031607230862002QQ0F;19/07/2020;18;0,35;;;R
ES0031607230862002QQ0F;19/07/2020;19;0,215;;;R
ES0031607230862002QQ0F;19/07/2020;20;0,214;;;R
ES0031607230862002QQ0F;19/07/2020;21;0,21;;;R
ES0031607230862002QQ0F;19/07/2020;22;0,216;;;R
ES0031607230862002QQ0F;19/07/2020;23;0,213;;;R
ES0031607230862002QQ0F;19/07/2020;24;0,216;;;R
ES0031607230862002QQ0F;20/07/2020;1;0,313;;;R
ES0031607230862002QQ0F;20/07/2020;2;0,242;;;R
ES0031607230862002QQ0F;20/07/2020;3;0,237;;;R
ES0031607230862002QQ0F;20/07/2020;4;0,214;;;R
ES0031607230862002QQ0F;20/07/2020;5;0,223;;;R
ES0031607230862002QQ0F;20/07/2020;6;0,216;;;R
ES0031607230862002QQ0F;20/07/2020;7;0,353;;;R
ES0031607230862002QQ0F;20/07/2020;8;0,275;;;R
ES0031607230862002QQ0F;20/07/2020;9;0,22;;;R
ES0031607230862002QQ0F;20/07/2020;10;0,207;;;R
ES0031607230862002QQ0F;20/07/2020;11;0,206;;;R
ES0031607230862002QQ0F;20/07/2020;12;0,218;;;R
ES0031607230862002QQ0F;20/07/2020;13;0,225;;;R
ES0031607230862002QQ0F;20/07/2020;14;0,307;;;R
ES0031607230862002QQ0F;20/07/2020;15;0,258;;;R
ES0031607230862002QQ0F;20/07/2020;16;0,352;;;R
ES0031607230862002QQ0F;20/07/2020;17;0,306;;;R
ES0031607230862002QQ0F;20/07/2020;18;0,244;;;R
ES0031607230862002QQ0F;20/07/2020;19;0,203;;;R
ES0031607230862002QQ0F;20/07/2020;20;0,252;;;R
ES0031607230862002QQ0F;20/07/2020;21;0,301;;;R
ES0031607230862002QQ0F;20/07/2020;22;0,321;;;R
ES0031607230862002QQ0F;20/07/2020;23;0,367;;;R
ES0031607230862002QQ0F;20/07/2020;24;0,235;;;R
ES0031607230862002QQ0F;21/07/2020;1;0,224;;;R
ES0031607230862002QQ0F;21/07/2020;2;0,212;;;R
ES0031607230862002QQ0F;21/07/2020;3;0,219;;;R
ES0031607230862002QQ0F;21/07/2020;4;0,21;;;R
ES0031607230862002QQ0F;21/07/2020;5;0,208;;;R
ES0031607230862002QQ0F;21/07/2020;6;0,217;;;R
ES0031607230862002QQ0F;21/07/2020;7;0,346;;;R
ES0031607230862002QQ0F;21/07/2020;8;0,252;;;R
ES0031607230862002QQ0F;21/07/2020;9;0,216;;;R
ES0031607230862002QQ0F;21/07/2020;10;0,203;;;R
ES0031607230862002QQ0F;21/07/2020;11;0,218;;;R
ES0031607230862002QQ0F;21/07/2020;12;0,195;;;R
ES0031607230862002QQ0F;21/07/2020;13;0,218;;;R
ES0031607230862002QQ0F;21/07/2020;14;0,307;;;R
ES0031607230862002QQ0F;21/07/2020;15;0,198;;;R
ES0031607230862002QQ0F;21/07/2020;16;0,246;;;R
ES0031607230862002QQ0F;21/07/2020;17;0,355;;;R
ES0031607230862002QQ0F;21/07/2020;18;0,198;;;R
ES0031607230862002QQ0F;21/07/2020;19;0,202;;;R
ES0031607230862002QQ0F;21/07/2020;20;0,199;;;R
ES0031607230862002QQ0F;21/07/2020;21;0,202;;;R
ES0031607230862002QQ0F;21/07/2020;22;0,213;;;R
ES0031607230862002QQ0F;21/07/2020;23;0,321;;;R
ES0031607230862002QQ0F;21/07/2020;24;0,226;;;R
ES0031607230862002QQ0F;22/07/2020;1;0,21;;;R
ES0031607230862002QQ0F;22/07/2020;2;0,214;;;R
ES0031607230862002QQ0F;22/07/2020;3;0,205;;;R
ES0031607230862002QQ0F;22/07/2020;4;0,205;;;R
ES0031607230862002QQ0F;22/07/2020;5;0,213;;;R
ES0031607230862002QQ0F;22/07/2020;6;0,204;;;R
ES0031607230862002QQ0F;22/07/2020;7;0,204;;;R
ES0031607230862002QQ0F;22/07/2020;8;0,334;;;R
ES0031607230862002QQ0F;22/07/2020;9;0,301;;;R
ES0031607230862002QQ0F;22/07/2020;10;0,345;;;R
ES0031607230862002QQ0F;22/07/2020;11;0,284;;;R
ES0031607230862002QQ0F;22/07/2020;12;0,269;;;R
ES0031607230862002QQ0F;22/07/2020;13;0,321;;;R
ES0031607230862002QQ0F;22/07/2020;14;0,321;;;R
ES0031607230862002QQ0F;22/07/2020;15;0,204;;;R
ES0031607230862002QQ0F;22/07/2020;16;0,319;;;R
ES0031607230862002QQ0F;22/07/2020;17;0,41;;;R
ES0031607230862002QQ0F;22/07/2020;18;0,366;;;R
ES0031607230862002QQ0F;22/07/2020;19;0,206;;;R
ES0031607230862002QQ0F;22/07/2020;20;0,201;;;R
ES0031607230862002QQ0F;22/07/2020;21;0,308;;;R
ES0031607230862002QQ0F;22/07/2020;22;0,901;;;R
ES0031607230862002QQ0F;22/07/2020;23;0,313;;;R
ES0031607230862002QQ0F;22/07/2020;24;0,449;;;R
ES0031607230862002QQ0F;23/07/2020;1;0,273;;;R
ES0031607230862002QQ0F;23/07/2020;2;0,217;;;R
ES0031607230862002QQ0F;23/07/2020;3;0,215;;;R
ES0031607230862002QQ0F;23/07/2020;4;0,211;;;R
ES0031607230862002QQ0F;23/07/2020;5;0,211;;;R
ES0031607230862002QQ0F;23/07/2020;6;0,211;;;R
ES0031607230862002QQ0F;23/07/2020;7;0,3;;;R
ES0031607230862002QQ0F;23/07/2020;8;0,276;;;R
ES0031607230862002QQ0F;23/07/2020;9;0,288;;;R
ES0031607230862002QQ0F;23/07/2020;10;0,328;;;R
ES0031607230862002QQ0F;23/07/2020;11;0,347;;;R
ES0031607230862002QQ0F;23/07/2020;12;0,271;;;R
ES0031607230862002QQ0F;23/07/2020;13;0,289;;;R
ES0031607230862002QQ0F;23/07/2020;14;0,25;;;R
ES0031607230862002QQ0F;23/07/2020;15;0,336;;;R
ES0031607230862002QQ0F;23/07/2020;16;0,305;;;R
ES0031607230862002QQ0F;23/07/2020;17;0,263;;;R
ES0031607230862002QQ0F;23/07/2020;18;0,257;;;R
ES0031607230862002QQ0F;23/07/2020;19;0,222;;;R
ES0031607230862002QQ0F;23/07/2020;20;0,215;;;R
ES0031607230862002QQ0F;23/07/2020;21;0,204;;;R
ES0031607230862002QQ0F;23/07/2020;22;0,211;;;R
ES0031607230862002QQ0F;23/07/2020;23;0,205;;;R
ES0031607230862002QQ0F;23/07/2020;24;0,311;;;R
ES0031607230862002QQ0F;24/07/2020;1;0,229;;;R
ES0031607230862002QQ0F;24/07/2020;2;0,208;;;R
ES0031607230862002QQ0F;24/07/2020;3;0,204;;;R
ES0031607230862002QQ0F;24/07/2020;4;0,213;;;R
ES0031607230862002QQ0F;24/07/2020;5;0,256;;;R
ES0031607230862002QQ0F;24/07/2020;6;0,223;;;R
ES0031607230862002QQ0F;24/07/2020;7;0,29;;;R
ES0031607230862002QQ0F;24/07/2020;8;0,242;;;R
ES0031607230862002QQ0F;24/07/2020;9;0,236;;;R
ES0031607230862002QQ0F;24/07/2020;10;0,198;;;R
ES0031607230862002QQ0F;24/07/2020;11;0,258;;;R
ES0031607230862002QQ0F;24/07/2020;12;0,207;;;R
ES0031607230862002QQ0F;24/07/2020;13;0,294;;;R
ES0031607230862002QQ0F;24/07/2020;14;0,303;;;R
ES0031607230862002QQ0F;24/07/2020;15;0,305;;;R
ES0031607230862002QQ0F;24/07/2020;16;0,277;;;R
ES0031607230862002QQ0F;24/07/2020;17;0,195;;;R
ES0031607230862002QQ0F;24/07/2020;18;0,197;;;R
ES0031607230862002QQ0F;24/07/2020;19;0,204;;;R
ES0031607230862002QQ0F;24/07/2020;20;0,195;;;R
ES0031607230862002QQ0F;24/07/2020;21;0,25;;;R
ES0031607230862002QQ0F;24/07/2020;22;0,274;;;R
ES0031607230862002QQ0F;24/07/2020;23;0,286;;;R
ES0031607230862002QQ0F;24/07/2020;24;0,295;;;R
ES0031607230862002QQ0F;25/07/2020;1;0,268;;;R
ES0031607230862002QQ0F;25/07/2020;2;0,229;;;R
ES0031607230862002QQ0F;25/07/2020;3;0,221;;;R
ES0031607230862002QQ0F;25/07/2020;4;0,217;;;R
ES0031607230862002QQ0F;25/07/2020;5;0,217;;;R
ES0031607230862002QQ0F;25/07/2020;6;0,215;;;R
ES0031607230862002QQ0F;25/07/2020;7;0,223;;;R
ES0031607230862002QQ0F;25/07/2020;8;0,247;;;R
ES0031607230862002QQ0F;25/07/2020;9;0,208;;;R
ES0031607230862002QQ0F;25/07/2020;10;0,205;;;R
ES0031607230862002QQ0F;25/07/2020;11;0,211;;;R
ES0031607230862002QQ0F;25/07/2020;12;0,538;;;R
ES0031607230862002QQ0F;25/07/2020;13;1,79;;;R
ES0031607230862002QQ0F;25/07/2020;14;1,01;;;R
ES0031607230862002QQ0F;25/07/2020;15;0,789;;;R
ES0031607230862002QQ0F;25/07/2020;16;1,195;;;R
ES0031607230862002QQ0F;25/07/2020;17;0,987;;;R
ES0031607230862002QQ0F;25/07/2020;18;0,703;;;R
ES0031607230862002QQ0F;25/07/2020;19;0,221;;;R
ES0031607230862002QQ0F;25/07/2020;20;0,208;;;R
ES0031607230862002QQ0F;25/07/2020;21;0,196;;;R
ES0031607230862002QQ0F;25/07/2020;22;0,214;;;R
ES0031607230862002QQ0F;25/07/2020;23;0,25;;;R
ES0031607230862002QQ0F;25/07/2020;24;0,207;;;R
ES0031607230862002QQ0F;26/07/2020;1;0,21;;;R
ES0031607230862002QQ0F;26/07/2020;2;0,204;;;R
ES0031607230862002QQ0F;26/07/2020;3;0,205;;;R
ES0031607230862002QQ0F;26/07/2020;4;0,246;;;R
ES0031607230862002QQ0F;26/07/2020;5;0,247;;;R
ES0031607230862002QQ0F;26/07/2020;6;0,224;;;R
ES0031607230862002QQ0F;26/07/2020;7;0,208;;;R
ES0031607230862002QQ0F;26/07/2020;8;0,207;;;R
ES0031607230862002QQ0F;26/07/2020;9;0,198;;;R
ES0031607230862002QQ0F;26/07/2020;10;0,287;;;R
ES0031607230862002QQ0F;26/07/2020;11;0,303;;;R
ES0031607230862002QQ0F;26/07/2020;12;0,395;;;R
ES0031607230862002QQ0F;26/07/2020;13;0,258;;;R
ES0031607230862002QQ0F;26/07/2020;14;0,343;;;R
ES0031607230862002QQ0F;26/07/2020;15;0,905;;;R
ES0031607230862002QQ0F;26/07/2020;16;0,299;;;R
ES0031607230862002QQ0F;26/07/2020;17;0,319;;;R
ES0031607230862002QQ0F;26/07/2020;18;0,212;;;R
ES0031607230862002QQ0F;26/07/2020;19;0,247;;;R
ES0031607230862002QQ0F;26/07/2020;20;0,206;;;R
ES0031607230862002QQ0F;26/07/2020;21;0,195;;;R
ES0031607230862002QQ0F;26/07/2020;22;0,201;;;R
ES0031607230862002QQ0F;26/07/2020;23;0,281;;;R
ES0031607230862002QQ0F;26/07/2020;24;0,295;;;R
ES0031607230862002QQ0F;27/07/2020;1;0,212;;;R
ES0031607230862002QQ0F;27/07/2020;2;0,201;;;R
ES0031607230862002QQ0F;27/07/2020;3;0,201;;;R
ES0031607230862002QQ0F;27/07/2020;4;0,2;;;R
ES0031607230862002QQ0F;27/07/2020;5;0,199;;;R
ES0031607230862002QQ0F;27/07/2020;6;0,214;;;R
ES0031607230862002QQ0F;27/07/2020;7;0,327;;;R
ES0031607230862002QQ0F;27/07/2020;8;0,222;;;R
ES0031607230862002QQ0F;27/07/2020;9;0,199;;;R
ES0031607230862002QQ0F;27/07/2020;10;0,192;;;R
ES0031607230862002QQ0F;27/07/2020;11;0,2;;;R
ES0031607230862002QQ0F;27/07/2020;12;0,192;;;R
ES0031607230862002QQ0F;27/07/2020;13;0,191;;;R
ES0031607230862002QQ0F;27/07/2020;14;0,19;;;R
ES0031607230862002QQ0F;27/07/2020;15;0,195;;;R
ES0031607230862002QQ0F;27/07/2020;16;0,199;;;R
ES0031607230862002QQ0F;27/07/2020;17;0,192;;;R
ES0031607230862002QQ0F;27/07/2020;18;0,191;;;R
ES0031607230862002QQ0F;27/07/2020;19;0,192;;;R
ES0031607230862002QQ0F;27/07/2020;20;0,199;;;R
ES0031607230862002QQ0F;27/07/2020;21;0,201;;;R
ES0031607230862002QQ0F;27/07/2020;22;0,289;;;R
ES0031607230862002QQ0F;27/07/2020;23;0,28;;;R
ES0031607230862002QQ0F;27/07/2020;24;0,512;;;R
ES0031607230862002QQ0F;28/07/2020;1;0,638;;;R
ES0031607230862002QQ0F;28/07/2020;2;0,235;;;R
ES0031607230862002QQ0F;28/07/2020;3;0,206;;;R
ES0031607230862002QQ0F;28/07/2020;4;0,208;;;R
ES0031607230862002QQ0F;28/07/2020;5;0,195;;;R
ES0031607230862002QQ0F;28/07/2020;6;0,196;;;R
ES0031607230862002QQ0F;28/07/2020;7;0,202;;;R
ES0031607230862002QQ0F;28/07/2020;8;0,281;;;R
ES0031607230862002QQ0F;28/07/2020;9;0,193;;;R
ES0031607230862002QQ0F;28/07/2020;10;0,2;;;R
ES0031607230862002QQ0F;28/07/2020;11;0,189;;;R
ES0031607230862002QQ0F;28/07/2020;12;0,189;;;R
ES0031607230862002QQ0F;28/07/2020;13;0,218;;;R
ES0031607230862002QQ0F;28/07/2020;14;0,821;;;R
ES0031607230862002QQ0F;28/07/2020;15;1,04;;;R
ES0031607230862002QQ0F;28/07/2020;16;0,383;;;R
ES0031607230862002QQ0F;28/07/2020;17;0,269;;;R
ES0031607230862002QQ0F;28/07/2020;18;0,305;;;R
ES0031607230862002QQ0F;28/07/2020;19;0,39;;;R
ES0031607230862002QQ0F;28/07/2020;20;0,308;;;R
ES0031607230862002QQ0F;28/07/2020;21;0,339;;;R
ES0031607230862002QQ0F;28/07/2020;22;0,28;;;R
ES0031607230862002QQ0F;28/07/2020;23;0,265;;;R
ES0031607230862002QQ0F;28/07/2020;24;0,252;;;R
ES0031607230862002QQ0F;29/07/2020;1;0,217;;;R
ES0031607230862002QQ0F;29/07/2020;2;0,211;;;R
ES0031607230862002QQ0F;29/07/2020;3;0,258;;;R
ES0031607230862002QQ0F;29/07/2020;4;0,222;;;R
ES0031607230862002QQ0F;29/07/2020;5;0,201;;;R
ES0031607230862002QQ0F;29/07/2020;6;0,204;;;R
ES0031607230862002QQ0F;29/07/2020;7;0,205;;;R
ES0031607230862002QQ0F;29/07/2020;8;0,342;;;R
ES0031607230862002QQ0F;29/07/2020;9;0,238;;;R
ES0031607230862002QQ0F;29/07/2020;10;0,192;;;R
ES0031607230862002QQ0F;29/07/2020;11;0,195;;;R
ES0031607230862002QQ0F;29/07/2020;12;0,198;;;R
ES0031607230862002QQ0F;29/07/2020;13;0,193;;;R
ES0031607230862002QQ0F;29/07/2020;14;0,192;;;R
ES0031607230862002QQ0F;29/07/2020;15;0,198;;;R
ES0031607230862002QQ0F;29/07/2020;16;0,223;;;R
ES0031607230862002QQ0F;29/07/2020;17;0,328;;;R
ES0031607230862002QQ0F;29/07/2020;18;0,312;;;R
ES0031607230862002QQ0F;29/07/2020;19;0,29;;;R
ES0031607230862002QQ0F;29/07/2020;20;0,259;;;R
ES0031607230862002QQ0F;29/07/2020;21;0,271;;;R
ES0031607230862002QQ0F;29/07/2020;22;0,28;;;R
ES0031607230862002QQ0F;29/07/2020;23;0,33;;;R
ES0031607230862002QQ0F;29/07/2020;24;0,284;;;R
ES0031607230862002QQ0F;30/07/2020;1;0,234;;;R
ES0031607230862002QQ0F;30/07/2020;2;0,212;;;R
ES0031607230862002QQ0F;30/07/2020;3;0,207;;;R
ES0031607230862002QQ0F;30/07/2020;4;0,213;;;R
ES0031607230862002QQ0F;30/07/2020;5;0,205;;;R
ES0031607230862002QQ0F;30/07/2020;6;0,209;;;R
ES0031607230862002QQ0F;30/07/2020;7;0,202;;;R
ES0031607230862002QQ0F;30/07/2020;8;0,272;;;R
ES0031607230862002QQ0F;30/07/2020;9;0,198;;;R
ES0031607230862002QQ0F;30/07/2020;10;0,192;;;R
ES0031607230862002QQ0F;30/07/2020;11;0,198;;;R
ES0031607230862002QQ0F;30/07/2020;12;0,954;;;R
ES0031607230862002QQ0F;30/07/2020;13;0,402;;;R
ES0031607230862002QQ0F;30/07/2020;14;0,306;;;R
ES0031607230862002QQ0F;30/07/2020;15;0,255;;;R
ES0031607230862002QQ0F;30/07/2020;16;0,272;;;R
ES0031607230862002QQ0F;30/07/2020;17;0,288;;;R
ES0031607230862002QQ0F;30/07/2020;18;0,29;;;R
ES0031607230862002QQ0F;30/07/2020;19;0,296;;;R
ES0031607230862002QQ0F;30/07/2020;20;0,242;;;R
ES0031607230862002QQ0F;30/07/2020;21;0,28;;;R
ES0031607230862002QQ0F;30/07/2020;22;0,276;;;R
ES0031607230862002QQ0F;30/07/2020;23;0,259;;;R
ES0031607230862002QQ0F;30/07/2020;24;0,262;;;R
ES0031607230862002QQ0F;31/07/2020;1;0,215;;;R
ES0031607230862002QQ0F;31/07/2020;2;0,201;;;R
ES0031607230862002QQ0F;31/07/2020;3;0,203;;;R
ES0031607230862002QQ0F;31/07/2020;4;0,205;;;R
ES0031607230862002QQ0F;31/07/2020;5;0,199;;;R
ES0031607230862002QQ0F;31/07/2020;6;0,198;;;R
ES0031607230862002QQ0F;31/07/2020;7;0,3;;;R
ES0031607230862002QQ0F;31/07/2020;8;0,225;;;R
ES0031607230862002QQ0F;31/07/2020;9;0,19;;;R
ES0031607230862002QQ0F;31/07/2020;10;0,189;;;R
ES0031607230862002QQ0F;31/07/2020;11;0,19;;;R
ES0031607230862002QQ0F;31/07/2020;12;0,189;;;R
ES0031607230862002QQ0F;31/07/2020;13;0,191;;;R
ES0031607230862002QQ0F;31/07/2020;14;0,192;;;R
ES0031607230862002QQ0F;31/07/2020;15;0,192;;;R
ES0031607230862002QQ0F;31/07/2020;16;0,189;;;R
ES0031607230862002QQ0F;31/07/2020;17;0,242;;;R
ES0031607230862002QQ0F;31/07/2020;18;0,196;;;R
ES0031607230862002QQ0F;31/07/2020;19;0,192;;;R
ES0031607230862002QQ0F;31/07/2020;20;0,195;;;R
ES0031607230862002QQ0F;31/07/2020;21;0,193;;;R
ES0031607230862002QQ0F;31/07/2020;22;0,272;;;R
ES0031607230862002QQ0F;31/07/2020;23;0,316;;;R
ES0031607230862002QQ0F;31/07/2020;24;0,292;;;R
ES0031607230862002QQ0F;01/08/2020;1;0,247;;;R
ES0031607230862002QQ0F;01/08/2020;2;0,21;;;R
ES0031607230862002QQ0F;01/08/2020;3;0,199;;;R
ES0031607230862002QQ0F;01/08/2020;4;0,198;;;R
ES0031607230862002QQ0F;01/08/2020;5;0,197;;;R
ES0031607230862002QQ0F;01/08/2020;6;0,201;;;R
ES0031607230862002QQ0F;01/08/2020;7;0,2;;;R
ES0031607230862002QQ0F;01/08/2020;8;0,241;;;R
ES0031607230862002QQ0F;01/08/2020;9;0,211;;;R
ES0031607230862002QQ0F;01/08/2020;10;0,385;;;R
ES0031607230862002QQ0F;01/08/2020;11;0,208;;;R
ES0031607230862002QQ0F;01/08/2020;12;0,233;;;R
ES0031607230862002QQ0F;01/08/2020;13;0,463;;;R
ES0031607230862002QQ0F;01/08/2020;14;0,952;;;R
ES0031607230862002QQ0F;01/08/2020;15;0,39;;;R
ES0031607230862002QQ0F;01/08/2020;16;0,297;;;R
ES0031607230862002QQ0F;01/08/2020;17;0,305;;;R
ES0031607230862002QQ0F;01/08/2020;18;0,333;;;R
ES0031607230862002QQ0F;01/08/2020;19;0,251;;;R
ES0031607230862002QQ0F;01/08/2020;20;0,21;;;R
ES0031607230862002QQ0F;01/08/2020;21;0,203;;;R
ES0031607230862002QQ0F;01/08/2020;22;0,197;;;R
ES0031607230862002QQ0F;01/08/2020;23;0,206;;;R
ES0031607230862002QQ0F;01/08/2020;24;0,256;;;R
ES0031607230862002QQ0F;02/08/2020;1;0,247;;;R
ES0031607230862002QQ0F;02/08/2020;2;0,216;;;R
ES0031607230862002QQ0F;02/08/2020;3;0,205;;;R
ES0031607230862002QQ0F;02/08/2020;4;0,216;;;R
ES0031607230862002QQ0F;02/08/2020;5;0,202;;;R
ES0031607230862002QQ0F;02/08/2020;6;0,202;;;R
ES0031607230862002QQ0F;02/08/2020;7;0,208;;;R
ES0031607230862002QQ0F;02/08/2020;8;0,23;;;R
ES0031607230862002QQ0F;02/08/2020;9;0,269;;;R
ES0031607230862002QQ0F;02/08/2020;10;0,202;;;R
ES0031607230862002QQ0F;02/08/2020;11;0,204;;;R
ES0031607230862002QQ0F;02/08/2020;12;0,411;;;R
ES0031607230862002QQ0F;02/08/2020;13;0,351;;;R
ES0031607230862002QQ0F;02/08/2020;14;0,32;;;R
ES0031607230862002QQ0F;02/08/2020;15;0,915;;;R
ES0031607230862002QQ0F;02/08/2020;16;0,915;;;R
ES0031607230862002QQ0F;02/08/2020;17;0,369;;;R
ES0031607230862002QQ0F;02/08/2020;18;0,392;;;R
ES0031607230862002QQ0F;02/08/2020;19;0,317;;;R
ES0031607230862002QQ0F;02/08/2020;20;0,197;;;R
ES0031607230862002QQ0F;02/08/2020;21;0,205;;;R
ES0031607230862002QQ0F;02/08/2020;22;0,203;;;R
ES0031607230862002QQ0F;02/08/2020;23;0,263;;;R
ES0031607230862002QQ0F;02/08/2020;24;0,272;;;R
ES0031607230862002QQ0F;03/08/2020;1;0,208;;;R
ES0031607230862002QQ0F;03/08/2020;2;0,196;;;R
ES0031607230862002QQ0F;03/08/2020;3;0,205;;;R
ES0031607230862002QQ0F;03/08/2020;4;0,195;;;R
ES0031607230862002QQ0F;03/08/2020;5;0,203;;;R
ES0031607230862002QQ0F;03/08/2020;6;0,194;;;R
ES0031607230862002QQ0F;03/08/2020;7;0,22;;;R
ES0031607230862002QQ0F;03/08/2020;8;0,323;;;R
ES0031607230862002QQ0F;03/08/2020;9;0,189;;;R
ES0031607230862002QQ0F;03/08/2020;10;0,196;;;R
ES0031607230862002QQ0F;03/08/2020;11;0,184;;;R
ES0031607230862002QQ0F;03/08/2020;12;0,257;;;R
ES0031607230862002QQ0F;03/08/2020;13;0,226;;;R
ES0031607230862002QQ0F;03/08/2020;14;0,194;;;R
ES0031607230862002QQ0F;03/08/2020;15;0,196;;;R
ES0031607230862002QQ0F;03/08/2020;16;0,231;;;R
ES0031607230862002QQ0F;03/08/2020;17;0,317;;;R
ES0031607230862002QQ0F;03/08/2020;18;0,288;;;R
ES0031607230862002QQ0F;03/08/2020;19;0,23;;;R
ES0031607230862002QQ0F;03/08/2020;20;0,19;;;R
ES0031607230862002QQ0F;03/08/2020;21;0,212;;;R
ES0031607230862002QQ0F;03/08/2020;22;0,252;;;R
ES0031607230862002QQ0F;03/08/2020;23;0,27;;;R
ES0031607230862002QQ0F;03/08/2020;24;0,216;;;R
ES0031607230862002QQ0F;04/08/2020;1;0,206;;;R
ES0031607230862002QQ0F;04/08/2020;2;0,202;;;R
ES0031607230862002QQ0F;04/08/2020;3;0,251;;;R
ES0031607230862002QQ0F;04/08/2020;4;0,22;;;R
ES0031607230862002QQ0F;04/08/2020;5;0,2;;;R
ES0031607230862002QQ0F;04/08/2020;6;0,2;;;R
ES0031607230862002QQ0F;04/08/2020;7;0,203;;;R
ES0031607230862002QQ0F;04/08/2020;8;0,328;;;R
ES0031607230862002QQ0F;04/08/2020;9;0,188;;;R
ES0031607230862002QQ0F;04/08/2020;10;0,195;;;R
ES0031607230862002QQ0F;04/08/2020;11;0,187;;;R
ES0031607230862002QQ0F;04/08/2020;12;0,186;;;R
ES0031607230862002QQ0F;04/08/2020;13;0,189;;;R
ES0031607230862002QQ0F;04/08/2020;14;0,191;;;R
ES0031607230862002QQ0F;04/08/2020;15;0,186;;;R
ES0031607230862002QQ0F;04/08/2020;16;0,257;;;R
ES0031607230862002QQ0F;04/08/2020;17;0,289;;;R
ES0031607230862002QQ0F;04/08/2020;18;0,215;;;R
ES0031607230862002QQ0F;04/08/2020;19;0,278;;;R
ES0031607230862002QQ0F;04/08/2020;20;0,189;;;R
ES0031607230862002QQ0F;04/08/2020;21;0,248;;;R
ES0031607230862002QQ0F;04/08/2020;22;0,494;;;R
ES0031607230862002QQ0F;04/08/2020;23;0,272;;;R
ES0031607230862002QQ0F;04/08/2020;24;0,232;;;R
ES0031607230862002QQ0F;05/08/2020;1;0,211;;;R
ES0031607230862002QQ0F;05/08/2020;2;0,205;;;R
ES0031607230862002QQ0F;05/08/2020;3;0,199;;;R
ES0031607230862002QQ0F;05/08/2020;4;0,199;;;R
ES0031607230862002QQ0F;05/08/2020;5;0,203;;;R
ES0031607230862002QQ0F;05/08/2020;6;0,198;;;R
ES0031607230862002QQ0F;05/08/2020;7;0,196;;;R
ES0031607230862002QQ0F;05/08/2020;8;0,333;;;R
ES0031607230862002QQ0F;05/08/2020;9;0,189;;;R
ES0031607230862002QQ0F;05/08/2020;10;0,186;;;R
ES0031607230862002QQ0F;05/08/2020;11;0,186;;;R
ES0031607230862002QQ0F;05/08/2020;12;0,189;;;R
ES0031607230862002QQ0F;05/08/2020;13;0,192;;;R
ES0031607230862002QQ0F;05/08/2020;14;0,186;;;R
ES0031607230862002QQ0F;05/08/2020;15;0,186;;;R
ES0031607230862002QQ0F;05/08/2020;16;0,226;;;R
ES0031607230862002QQ0F;05/08/2020;17;0,313;;;R
ES0031607230862002QQ0F;05/08/2020;18;0,398;;;R
ES0031607230862002QQ0F;05/08/2020;19;0,358;;;R
ES0031607230862002QQ0F;05/08/2020;20;0,396;;;R
ES0031607230862002QQ0F;05/08/2020;21;0,409;;;R
ES0031607230862002QQ0F;05/08/2020;22;0,463;;;R
ES0031607230862002QQ0F;05/08/2020;23;0,322;;;R
ES0031607230862002QQ0F;05/08/2020;24;0,235;;;R
ES0031607230862002QQ0F;06/08/2020;1;0,208;;;R
ES0031607230862002QQ0F;06/08/2020;2;0,196;;;R
ES0031607230862002QQ0F;06/08/2020;3;0,2;;;R
ES0031607230862002QQ0F;06/08/2020;4;0,2;;;R
ES0031607230862002QQ0F;06/08/2020;5;0,197;;;R
ES0031607230862002QQ0F;06/08/2020;6;0,195;;;R
ES0031607230862002QQ0F;06/08/2020;7;0,194;;;R
ES0031607230862002QQ0F;06/08/2020;8;0,632;;;R
ES0031607230862002QQ0F;06/08/2020;9;0,614;;;R
ES0031607230862002QQ0F;06/08/2020;10;0,209;;;R
ES0031607230862002QQ0F;06/08/2020;11;0,195;;;R
ES0031607230862002QQ0F;06/08/2020;12;0,192;;;R
ES0031607230862002QQ0F;06/08/2020;13;0,186;;;R
ES0031607230862002QQ0F;06/08/2020;14;0,185;;;R
ES0031607230862002QQ0F;06/08/2020;15;0,234;;;R
ES0031607230862002QQ0F;06/08/2020;16;0,278;;;R
ES0031607230862002QQ0F;06/08/2020;17;0,314;;;R
ES0031607230862002QQ0F;06/08/2020;18;0,245;;;R
ES0031607230862002QQ0F;06/08/2020;19;0,24;;;R
ES0031607230862002QQ0F;06/08/2020;20;0,236;;;R
ES0031607230862002QQ0F;06/08/2020;21;0,245;;;R
ES0031607230862002QQ0F;06/08/2020;22;0,242;;;R
ES0031607230862002QQ0F;06/08/2020;23;0,341;;;R
ES0031607230862002QQ0F;06/08/2020;24;0,27;;;R
ES0031607230862002QQ0F;07/08/2020;1;0,205;;;R
ES0031607230862002QQ0F;07/08/2020;2;0,208;;;R
ES0031607230862002QQ0F;07/08/2020;3;0,226;;;R
ES0031607230862002QQ0F;07/08/2020;4;0,234;;;R
ES0031607230862002QQ0F;07/08/2020;5;0,207;;;R
